Client ID,Client Type,Number of Customers,Montly Target,Zip Code,Calendardate,Amount Collected,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Sales Contact 1,Sales Contact 2,Sales Contact 3,Sales Contact 4,Sales Contact 5,Number of Competition
ID-987375,Small Facility ,280,25,1003,16-11-2014,0,0,0,0,0,0,1.29E+06,2902500,0,0,Low
ID-987375,Small Facility ,280,25,1003,17-12-2014,0,0,0,0,0,0,1612500,5482500,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-01-2015,0,0,0,0,0,0,2.58E+06,4515000,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-02-2015,0,0,0,0,0,0,2.58E+06,2902500,0,0,Low
ID-987375,Small Facility ,280,25,1003,18-03-2015,0,0,0,0,0,0,3547500,967500,0,0,Low
ID-987375,Small Facility ,280,25,1003,18-04-2015,0,0,0,0,0,0,6772500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,19-05-2015,0,0,0,132225,0,0,4837500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-06-2015,0,0,0,600847.6,0,0,5805000,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,17-07-2015,0,0,0,99467.6,0,0,6772500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-08-2015,0,0,844356.6,2736520,0,0,4515000,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-09-2015,0,0,0,292400,0,0,4515000,0,0,0,High
ID-987375,Small Facility ,280,25,1003,16-10-2015,6818920,48,0,0,0,0,5805000,0,0,0,High
ID-987375,Small Facility ,280,25,1003,16-11-2015,6818920,48,0,0,0,0,2.58E+06,0,645000,0,High
ID-987375,Small Facility ,280,25,1003,17-12-2015,0,0,0,34400,0,0,1935000,0,0,0,High
ID-987376,Large Facility ,2000,100,1003,16-01-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-02-2014,17047304,123,0,0,0,0,0,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,18-03-2014,37504068,270,0,0,0,0,0,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,18-04-2014,27275684,198,0,0,0,1612500,1935000,322500,1935000,0,Low
ID-987376,Large Facility ,2000,100,1003,19-05-2014,17047304,123,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-06-2014,27275684,198,0,0,0,0,8062500,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,17-07-2014,30685148,222,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-08-2014,20456764,147,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-09-2014,23866224,171,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-10-2014,23866224,171,0,0,0,0,9675000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-11-2014,27275684,198,0,0,0,0,6450000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,17-12-2014,30685148,222,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-01-2015,44322988,321,0,0,0,0,7740000,0,645000,0,Low
ID-987376,Large Facility ,2000,100,1003,16-02-2015,34094608,246,0,0,0,0,7095000,322500,0,0,Low
ID-987376,Large Facility ,2000,100,1003,18-03-2015,54551372,393,0,0,0,0,5805000,0,322500,0,Low
ID-987376,Large Facility ,2000,100,1003,18-04-2015,54551372,393,0,0,0,0,3225000,0,322500,0,Low
ID-987376,Large Facility ,2000,100,1003,19-05-2015,40913528,294,0,0,0,967500,1612500,0,967500,0,Low
ID-987376,Large Facility ,2000,100,1003,16-06-2015,64779752,468,0,0,0,0,7417500,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,17-07-2015,61370292,444,0,0,0,0,6127500,0,0,322500,Low
ID-987376,Large Facility ,2000,100,1003,16-08-2015,71598676,516,0,0,0,0,5805000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-09-2015,68189216,492,0,0,0,0,5160000,0,0,0,High
ID-987376,Large Facility ,2000,100,1003,16-10-2015,92055440,663,0,0,0,0,7095000,0,0,0,High
ID-987376,Large Facility ,2000,100,1003,16-11-2015,98874360,714,0,573835,0,645000,2257500,0,3225000,0,High
ID-987376,Large Facility ,2000,100,1003,17-12-2015,98874360,714,0,0,0,645000,967500,0,4515000,0,High
ID-987377,Small Facility ,400,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,17-07-2014,0,0,0,352600,0,0,322500,645000,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-08-2014,0,0,0,0,0,0,645000,322500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-09-2014,0,0,0,0,0,0,967500,967500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-10-2014,3409460,24,0,0,0,0,645000,322500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-11-2014,3409460,24,0,0,0,0,1.29E+06,1612500,0,0,Low
ID-987377,Small Facility ,400,10,1003,17-12-2014,0,0,0,0,0,0,645000,1612500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-01-2015,0,0,0,0,0,0,322500,2257500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-02-2015,0,0,0,0,0,0,322500,2257500,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-03-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-04-2015,0,0,0,0,0,0,322500,2257500,0,0,Low
ID-987377,Small Facility ,400,10,1003,19-05-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-06-2015,3409460,24,0,0,0,0,0,2.58E+06,0,0,Low
ID-987377,Small Facility ,400,10,1003,17-07-2015,0,0,0,0,0,0,0,2.58E+06,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-08-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-09-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987377,Small Facility ,400,10,1003,16-10-2015,0,0,0,0,0,0,0,2902500,0,0,High
ID-987377,Small Facility ,400,10,1003,16-11-2015,0,0,0,0,0,0,0,967500,0,0,High
ID-987377,Small Facility ,400,10,1003,17-12-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987379,Small Facility ,120,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-11-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,17-12-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-01-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-03-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-04-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,19-05-2015,3409460,24,0,0,0,0,0,645000,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-06-2015,3409460,24,0,0,0,0,0,645000,0,0,Low
ID-987379,Small Facility ,120,10,1003,17-07-2015,3409460,24,0,0,0,0,0,967500,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-08-2015,3409460,24,0,0,0,0,0,645000,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-09-2015,3409460,24,0,0,0,0,0,0,0,0,High
ID-987379,Small Facility ,120,10,1003,16-10-2015,3409460,24,0,0,0,0,0,645000,0,0,High
ID-987379,Small Facility ,120,10,1003,16-11-2015,3409460,24,0,0,0,0,0,645000,0,0,High
ID-987379,Small Facility ,120,10,1003,17-12-2015,3409460,24,0,0,0,0,0,0,0,0,High
ID-987380,Medium Facility,3520,225,1003,16-01-2014,1363784,9,0,0,0,0,0,0,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-02-2014,2386624,18,0,0,0,0,0,0,0,0,Low
ID-987380,Medium Facility,3520,225,1003,18-03-2014,2045676,15,0,0,0,0,2257500,2902500,0,0,Low
ID-987380,Medium Facility,3520,225,1003,18-04-2014,6818920,48,0,130427.6,0,322500,3225000,967500,0,967500,Low
ID-987380,Medium Facility,3520,225,1003,19-05-2014,15001628,108,0,2214005.5,0,0,4837500,1.29E+06,0,322500,Low
ID-987380,Medium Facility,3520,225,1003,16-06-2014,12955952,93,0,2080825.9,0,0,5805000,3.87E+06,0,0,Low
ID-987380,Medium Facility,3520,225,1003,17-07-2014,18752032,135,387000,3330350,0,322500,5160000,5482500,322500,322500,Low
ID-987380,Medium Facility,3520,225,1003,16-08-2014,19092980,138,0,2967000,0,0,6450000,2.58E+06,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-09-2014,33071768,240,0,1732900,0,0,5805000,2902500,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-10-2014,48755288,351,0,10876166.3,0,0,4837500,4192500,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-11-2014,38867852,279,0,4826384.5,0,0,6450000,5160000,0,322500,Low
ID-987380,Medium Facility,3520,225,1003,17-12-2014,46027720,333,0,3407887.6,0,0,4837500,3.87E+06,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-01-2015,60006508,432,1622820,1021250,0,0,6772500,3547500,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-02-2015,51823804,375,0,673380,0,0,3.87E+06,4192500,0,0,Low
ID-987380,Medium Facility,3520,225,1003,18-03-2015,61711240,444,296936.5,0,0,0,2.58E+06,5805000,0,0,Low
ID-987380,Medium Facility,3520,225,1003,18-04-2015,64779752,468,0,7823398.5,0,0,3547500,5805000,0,645000,Low
ID-987380,Medium Facility,3520,225,1003,19-05-2015,54551372,393,0,3853978.2,0,0,1935000,4515000,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-06-2015,90691656,654,0,2424451.8,0,0,5482500,9030000,0,322500,Low
ID-987380,Medium Facility,3520,225,1003,17-07-2015,102624768,741,2459600,7585015.1,0,0,3547500,7740000,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-08-2015,95464900,690,0,2608947.6,0,0,3.87E+06,4837500,0,0,Low
ID-987380,Medium Facility,3520,225,1003,16-09-2015,80122328,579,0,4017971.6,0,0,2257500,7095000,0,0,High
ID-987380,Medium Facility,3520,225,1003,16-10-2015,92737332,669,0,1336723.8,0,0,2257500,9030000,0,0,High
ID-987380,Medium Facility,3520,225,1003,16-11-2015,103306660,744,0,2965280,0,0,12255000,5160000,0,0,High
ID-987380,Medium Facility,3520,225,1003,17-12-2015,102965712,744,0,2407312,0,0,6772500,9675000,0,0,High
ID-987382,Small Facility ,160,5,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,17-12-2014,0,0,0,33325,0,0,645000,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-01-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-02-2015,0,0,0,0,0,0,967500,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,18-03-2015,6818920,48,0,0,0,0,322500,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,18-04-2015,0,0,0,0,0,0,1612500,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,19-05-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-06-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,17-07-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-08-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987382,Small Facility ,160,5,1003,16-09-2015,0,0,0,0,0,0,645000,0,0,0,High
ID-987382,Small Facility ,160,5,1003,16-10-2015,0,0,0,0,0,0,645000,0,0,0,High
ID-987382,Small Facility ,160,5,1003,16-11-2015,0,0,0,0,0,0,645000,0,0,0,High
ID-987382,Small Facility ,160,5,1003,17-12-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987384,Large Facility ,1040,60,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987384,Large Facility ,1040,60,1003,18-03-2014,0,0,0,0,0,0,967500,1612500,0,0,Low
ID-987384,Large Facility ,1040,60,1003,18-04-2014,0,0,0,0,0,0,967500,1.29E+06,0,0,Low
ID-987384,Large Facility ,1040,60,1003,19-05-2014,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-06-2014,0,0,0,0,0,0,967500,645000,0,0,Low
ID-987384,Large Facility ,1040,60,1003,17-07-2014,0,0,1961918,0,0,0,645000,645000,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-08-2014,0,0,0,3910712.4,0,0,967500,322500,322500,0,Low
ID-987384,Large Facility ,1040,60,1003,16-09-2014,6818920,48,4832327.1,0,0,0,645000,0,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-10-2014,10228384,75,0,0,0,322500,1.29E+06,322500,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-11-2014,10228384,75,0,0,0,0,1612500,0,0,0,Low
ID-987384,Large Facility ,1040,60,1003,17-12-2014,17047304,123,0,1183360,0,322500,1935000,0,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-01-2015,20456764,147,0,0,3190428,2257500,322500,645000,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-02-2015,23866224,171,0,0,0,0,1935000,0,0,0,Low
ID-987384,Large Facility ,1040,60,1003,18-03-2015,30685148,222,129000,0,0,0,322500,645000,322500,0,Low
ID-987384,Large Facility ,1040,60,1003,18-04-2015,37504068,270,0,5234587.8,0,0,1.29E+06,2257500,0,322500,Low
ID-987384,Large Facility ,1040,60,1003,19-05-2015,20456764,147,0,4126925,0,0,645000,1.29E+06,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-06-2015,37504068,270,0,0,0,0,1.29E+06,1612500,0,0,Low
ID-987384,Large Facility ,1040,60,1003,17-07-2015,27275684,198,0,1582529,0,0,2.58E+06,1.29E+06,0,0,Low
ID-987384,Large Facility ,1040,60,1003,16-08-2015,40913528,294,0,0,0,0,645000,967500,1.29E+06,0,Low
ID-987384,Large Facility ,1040,60,1003,16-09-2015,34094608,246,0,0,0,645000,0,322500,967500,0,High
ID-987384,Large Facility ,1040,60,1003,16-10-2015,34094608,246,0,0,0,0,0,3225000,0,0,High
ID-987384,Large Facility ,1040,60,1003,16-11-2015,40913528,294,0,48160,0,0,1612500,1935000,0,0,High
ID-987384,Large Facility ,1040,60,1003,17-12-2015,47732452,345,0,0,0,0,645000,3547500,0,0,High
ID-987385,Private Facility,200,5,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-11-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987385,Private Facility,200,5,1003,17-12-2014,0,0,0,0,0,0,0,1935000,0,0,Low
ID-987385,Private Facility,200,5,1003,16-01-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987385,Private Facility,200,5,1003,16-02-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987385,Private Facility,200,5,1003,18-03-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987385,Private Facility,200,5,1003,18-04-2015,0,0,0,0,0,0,1935000,0,0,0,Low
ID-987385,Private Facility,200,5,1003,19-05-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,16-06-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987385,Private Facility,200,5,1003,17-07-2015,0,0,0,0,0,0,645000,322500,0,0,Low
ID-987385,Private Facility,200,5,1003,16-08-2015,0,0,0,0,0,0,322500,645000,0,0,Low
ID-987385,Private Facility,200,5,1003,16-09-2015,0,0,0,0,0,0,322500,645000,0,0,High
ID-987385,Private Facility,200,5,1003,16-10-2015,0,0,0,0,0,0,322500,322500,0,0,High
ID-987385,Private Facility,200,5,1003,16-11-2015,6818920,48,0,0,0,0,0,0,0,0,High
ID-987385,Private Facility,200,5,1003,17-12-2015,0,0,0,0,0,0,0,322500,0,0,High
ID-987386,Private Facility,40,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-01-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,18-04-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,19-05-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-06-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,17-07-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-08-2015,0,0,0,0,0,0,322500,0,0,0,Low
ID-987386,Private Facility,40,10,1003,16-09-2015,0,0,0,0,0,0,322500,0,0,0,High
ID-987386,Private Facility,40,10,1003,16-10-2015,0,0,0,0,0,0,322500,0,0,0,High
ID-987386,Private Facility,40,10,1003,16-11-2015,3409460,24,0,0,0,0,322500,322500,0,0,High
ID-987386,Private Facility,40,10,1003,17-12-2015,6818920,48,0,0,0,0,322500,0,0,0,High
ID-987391,Small Facility ,240,20,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-10-2014,0,0,0,932025,0,0,0,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-11-2014,0,0,0,0,0,0,1935000,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,17-12-2014,0,0,0,0,0,0,2257500,967500,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-01-2015,0,0,0,0,0,0,967500,2257500,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-02-2015,0,0,0,0,0,0,967500,1935000,0,0,Low
ID-987391,Small Facility ,240,20,1003,18-03-2015,0,0,0,0,0,0,3547500,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,18-04-2015,0,0,0,0,0,0,2.58E+06,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,19-05-2015,0,0,0,0,0,0,2257500,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-06-2015,0,0,0,0,0,0,3547500,645000,0,0,Low
ID-987391,Small Facility ,240,20,1003,17-07-2015,0,0,0,201007.8,0,0,2.58E+06,645000,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-08-2015,0,0,0,192403.5,0,0,1935000,0,0,0,Low
ID-987391,Small Facility ,240,20,1003,16-09-2015,3409460,24,0,0,0,0,1935000,0,0,0,High
ID-987391,Small Facility ,240,20,1003,16-10-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987391,Small Facility ,240,20,1003,16-11-2015,0,0,0,848175,0,0,0,0,0,0,High
ID-987391,Small Facility ,240,20,1003,17-12-2015,0,0,0,0,0,0,967500,1612500,0,0,High
ID-987392,Small Facility ,400,15,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-01-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,18-04-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,19-05-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-06-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,17-07-2015,0,0,0,0,0,0,322500,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-08-2015,0,0,0,86567.6,0,0,322500,0,0,0,Low
ID-987392,Small Facility ,400,15,1003,16-09-2015,0,0,0,0,0,0,967500,322500,0,0,High
ID-987392,Small Facility ,400,15,1003,16-10-2015,6818920,48,0,0,0,0,322500,0,0,0,High
ID-987392,Small Facility ,400,15,1003,16-11-2015,6818920,48,0,0,0,0,1.29E+06,0,0,0,High
ID-987392,Small Facility ,400,15,1003,17-12-2015,3409460,24,0,0,0,0,6127500,0,322500,0,High
ID-987393,Small Facility ,160,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987393,Small Facility ,160,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987393,Small Facility ,160,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987393,Small Facility ,160,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987393,Small Facility ,160,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987393,Small Facility ,160,10,1003,16-06-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987393,Small Facility ,160,10,1003,17-07-2014,0,0,0,1070700,0,0,322500,322500,0,0,Low
ID-987393,Small Facility ,160,10,1003,16-08-2014,0,0,0,0,0,0,322500,322500,0,0,Low
